Serial,City,School Name
3197,hyderabad,Ravindra Bharathi School
3198,hyderabad,Ravindra Bharathi School
3199,hyderabad,Ravindra Bharathi School
3200,hyderabad,RAVINDRA BHARATHI SCHOOL
3201,hyderabad,RAVINDRA BHARATHI SCHOOL
3202,hyderabad,Ravindra Bharathi School
3203,hyderabad,RAVINDRA BHARATHI SCHOOL
3204,hyderabad,RAVINDRA BHARATHI SCHOOL
3205,hyderabad,Ravindra Bharathi School
3206,hyderabad,Ravindra Bharathi School
3207,hyderabad,RAVINDRA BHARATHI SCHOOL
3208,hyderabad,RAVINDRA BHARATHI SCHOOL
3209,hyderabad,RAVINDRA BHARATI SCHOOL
3210,hyderabad,RAVINDRA BHARATI SCHOOL
3211,hyderabad,Ravis Brilliant School
3212,hyderabad,RAXFORD VALUE SCHOOL
3213,hyderabad,RED CONVENT HIGH SCHOOL
3214,hyderabad,Red Rose School
3215,hyderabad,RELIANCE GRAMMAR HIGH SCHOOL
3216,hyderabad,RELIANCE HIGH SCHOOL
3217,hyderabad,Reqelford International School
3218,hyderabad,Resonance School
3219,hyderabad,Resonance School - Uppal
3220,hyderabad,Resonance School
3221,hyderabad,REYAN HIGH SCHOOL
3222,hyderabad,Richmonds High School
3223,hyderabad,Richmonds High School
3224,hyderabad,Rigveda Model School
3225,hyderabad,Rishi High School
3226,hyderabad,RISHI PUBLIC SCHOOL
3227,hyderabad,Rishi Public School
3228,hyderabad,RISHI SCHOOL
3229,hyderabad,Rising Sun High School
3230,hyderabad,Rockwell International School - Gandipet
3231,hyderabad,Rockwell International School - Shamshabad
3232,hyderabad,Rockwell International School - Jubilee Hills
3233,hyderabad,"Rockwoods International - Best CBSE Schools in Ghatkesar , Hyderabad"
3234,hyderabad,Rockwoods International School (Aakruthi Techno School)
3235,hyderabad,Rockwoods International School
3236,hyderabad,Rockwoods School
3237,hyderabad,Rohit Talent School
3238,hyderabad,ROOTS MONTESSORI SCHOOL
3239,hyderabad,Rosary Convent High School
3240,hyderabad,Rose Buds High School
3241,hyderabad,Rose Buds High School
3242,hyderabad,ROSE BUDS HIGH SCHOOL
3243,hyderabad,Rotterdam International School
3244,hyderabad,ROYAL CO EDUCATIONAL ACADEMY HIGH SCHOOL
3245,hyderabad,Royal Concorde International School
3246,hyderabad,Royal Embassy High School
3247,hyderabad,Royal Indian High School
3248,hyderabad,ROYAL MODEL HIGH SCHOOL
3249,hyderabad,RUSHI HIGH SCHOOL
3250,hyderabad,Ryan International
3251,hyderabad,S V MODEL HIGH SCHOOL
3252,hyderabad,S V MODEL SCHOOL
3253,hyderabad,SAADHYA The Global School
3254,hyderabad,SAAMIA HIGH SCHOOL
3255,hyderabad,SACRED HEART HIGH SCHOOL
3256,hyderabad,SACRED HEART HIGH SCHOOL
3257,hyderabad,SACRED HEART HIGH SCHOOL
3258,hyderabad,SADASHIVA SCHOOL
3259,hyderabad,Sadhana High School
3260,hyderabad,Sadhana infinity International School
3261,hyderabad,Sadhana Infinity International School
3262,hyderabad,SADHU VASWANI HIGH SCHOOL
3263,hyderabad,Sadhu Vaswani International School
3264,hyderabad,SAGAR GRAMMAR HIGH SCHOOL
3265,hyderabad,SAGARIKA HIGH SCHOOL
3266,hyderabad,Sage International School
3267,hyderabad,SAGE SCHOOL
3268,hyderabad,Sagebrook International School
3269,hyderabad,Sai Bhoopathy High School
3270,hyderabad,SAI ENGLISH HIGH SCHOOL
3271,hyderabad,SAI GANESH UPPAR PRIMARY SCHOOL
3272,hyderabad,SAI GRAMMAR HIGH SCHOOL
3273,hyderabad,SAI HIGH SCHOOL
3274,hyderabad,Sai Model School
3275,hyderabad,SAI NANDINI HIGH SCHOOL
3276,hyderabad,SAI RAM CONVENT HIGH SCHOOL
3277,hyderabad,Sai Renu Unique High School
3278,hyderabad,Sai Siddhartha High School
3279,hyderabad,Sai Sidhartha High school
3280,hyderabad,Sai Srinivasa Brilliant Grammar High School
3281,hyderabad,SAINIKPURI HIGH SCHOOL
3282,hyderabad,Sainikpuri High School
3283,hyderabad,Saint Alphas High School
3284,hyderabad,SAINT MAAZ HIGH SCHOOL
3285,hyderabad,SAINT PAULS HIGH SCHOOL
3286,hyderabad,Sam Houston International School
3287,hyderabad,Samaritans High School
3288,hyderabad,Samashti International School
3289,hyderabad,Sample School to Claim
3290,hyderabad,Samskruthi High School
3291,hyderabad,SANA HIGH SCHOOL
3292,hyderabad,Sancta Maria International School
3293,hyderabad,SANDEEPAM VIDYALAYA HIGH SCHOOL
3294,hyderabad,sanford the global school
3295,hyderabad,Sanfort Preschool & Daycare
3296,hyderabad,Sanghamitra School
3297,hyderabad,Sanskar Innovative School
3298,hyderabad,Sanskriti Global Pre School Ameenpur
3299,hyderabad,Sanskriti Global Pre School Bandlaguda
3300,hyderabad,sanskriti global pre school beeramguda
3301,hyderabad,Sanskriti Global Pre-school
3302,hyderabad,Sanskriti Global School Chandanagar
3303,hyderabad,Sanskriti Global School Gopal Nagar
3304,hyderabad,Sanskriti Global Pre School HMT swarnapuri
3305,hyderabad,Sanskriti Global Pre School Kavuri hills
3306,hyderabad,Sanskriti Global Pre School Kondapur
3307,hyderabad,sanskriti global pre school mathrusreenagar
3308,hyderabad,Sanskriti Global Pre School
3309,hyderabad,Sanskriti Global Pre School Nizampet
3310,hyderabad,Sanskriti Global Pre School Vanastalipuram
3311,hyderabad,Sanskriti Global School Bachupally
3312,hyderabad,Sanskriti Global School Manikonda
3313,hyderabad,Sanskriti Global School Mayurinagar
3314,hyderabad,Sanskriti International School
3315,hyderabad,Sanskriti International School
3316,hyderabad,Sanskriti Kids
3317,hyderabad,Sanskriti School- Gopalnagar
3318,hyderabad,Sanskriti School
3319,hyderabad,Sanskriti School
3320,hyderabad,Sanskriti The School
3321,hyderabad,Sanskriti The School
3322,hyderabad,SANTHINIKETHAN CONCEPT SCHOOL
3323,hyderabad,Santhoshi Matha High School
3324,hyderabad,Santhoshi Matha High School
3325,hyderabad,santoshi matha high school
3326,hyderabad,SARADA HIGH SCHOOL
3327,hyderabad,SARADA VIDYA MANDIR
3328,hyderabad,SARASWATHI VIDYANIKETAN HIGH SCHOOL
3329,hyderabad,Saraswati School
3330,hyderabad,Sarathi School
3331,hyderabad,Sarathi School
3332,hyderabad,Saritha Vidya Niketan School
3333,hyderabad,Saritha Vidyaniketan School
3334,hyderabad,Satkama High School
3335,hyderabad,Satnav Preschool
3336,hyderabad,SATTVA Academy
3337,hyderabad,Satya Sai Vidya Niketan School
3338,hyderabad,Satya Sai Vidyaniketan High School
3339,hyderabad,Satyam Grammer High School
3340,hyderabad,SAV High School
3341,hyderabad,Scholars International
3342,hyderabad,Scholars International School
3343,hyderabad,Scholars International School
3344,hyderabad,Scholars World School- Uppal
3345,hyderabad,Science park-the school of science
3346,hyderabad,SEEDS (Primary School)
3347,hyderabad,SEEDS (Primary School)
3348,hyderabad,"Seeds school, Mars Campus"
3349,hyderabad,seeds school uranus campus
3350,hyderabad,"Seeds School, Uranus campus"
3351,hyderabad,Sentia The Global School
3352,hyderabad,Serenity High School
3353,hyderabad,Sesame School House
3354,hyderabad,Sesame Street Preschool
3355,hyderabad,Sesame Street Preschool
3356,hyderabad,Sesame Street Preschool
3357,hyderabad,Seven Hills High School
3358,hyderabad,Seventh day Adventist
3359,hyderabad,Seventh Day Adventist High School
3360,hyderabad,Shakuntala High School
3361,hyderabad,Shanker Vidyalaya High School
3362,hyderabad,Shankerji Memorial School
3363,hyderabad,Shanti Juniors
3364,hyderabad,SHANTI NIKETAN DIGI SCHOOL
3365,hyderabad,Shanti Niketan High School
3366,hyderabad,Shantiniketan International School Bachupally
3367,hyderabad,Shantiniketan International School
3368,hyderabad,Shantiniketan International School
3369,hyderabad,Shantiniketan Vidyalaya
3370,hyderabad,Sharada Karnataka Kanya Shala
3371,hyderabad,Sharada school
3372,hyderabad,Sharnbasveshwar Residential Public School
3373,hyderabad,Sharp School of Excellence
3374,hyderabad,Shemrock Brilliance Play School
3375,hyderabad,Shemrock Fun Valley Playway School
3376,hyderabad,Shemrock Happy Land Play School
3377,hyderabad,Shemrock Happy Nest
3378,hyderabad,Shemrock Kids castle Pre School
3379,hyderabad,Shemrock Kinderstars
3380,hyderabad,Shemrock Lalita
3381,hyderabad,ShemRock Model Play School
3382,hyderabad,Shemrock Sowing Seeds
3383,hyderabad,Shemrock Wonder Drops
3384,hyderabad,Sherwood Public School
3385,hyderabad,Sherwood Public School
3386,hyderabad,SHIKHA DEEP VIDYALAYA
3387,hyderabad,Shikhara School
3388,hyderabad,Shiny Scholar School
3389,hyderabad,Shirdi Sai Baba High School
3390,hyderabad,SHIREEN HIGH SCHOOL
3391,hyderabad,Shiva Sai Grammar High School
3392,hyderabad,Shiva Sai Grammar High School
3393,hyderabad,SHIVAJI VIDYA PEETH HIGH SCHOOL
3394,hyderabad,SHIVAPPA HIGH SCHOOL
3395,hyderabad,"Shloka, A Birla School"
3396,hyderabad,Shraddha The School
3397,hyderabad,Shree Hanuman Vyayam Shala High School
3398,hyderabad,Shree Hanuman Vyayama Shala Public School
3399,hyderabad,Shree Neelkanth Vidyapeeth International School
3400,hyderabad,Shree Swaminarayan Gurukul
3401,hyderabad,Shree Swaminarayan Gurukul International School
3402,hyderabad,Shri Bherulal Ranka S S Jain School
3403,hyderabad,Shri Gujarat Vidya Mandir HSS
3404,hyderabad,Shri Gujarati Vidya Mandir High School
3405,hyderabad,SHRI NIKETAN HIGH SCHOOL
3406,hyderabad,SHRI SAI SHIVA HIGH SCHOOL
3407,hyderabad,Shriram Montessori
3408,hyderabad,Shums The School
3409,hyderabad,SIDDARTHA HIGH SCHOOL
3410,hyderabad,SIDDARTHA HIGH SCHOOL
3411,hyderabad,SIDDARTHA HIGH SCHOOL
3412,hyderabad,Siddhardha Convent High School
3413,hyderabad,Siddhardha Convent High School
3414,hyderabad,SIDDHARTHA HIGH SCHOOL
3415,hyderabad,Siddhartha High School
3416,hyderabad,Siddhartha Public School
3417,hyderabad,Siddhartha Public School
3418,hyderabad,Sikh Education Soc Gurunanak School
3419,hyderabad,SILVER DROPS HIGH SCHOOL
3420,hyderabad,SILVER JUBILEE HIGH SCHOOL
3421,hyderabad,Silver Oaks International School
3422,hyderabad,Silver oaks International school bowrampet Campus
3423,hyderabad,Silver Oaks International School - Oakdale Campus
3424,hyderabad,Sister Nivedita School
3425,hyderabad,SITA VIDYA MANDIR HIGH SCHOOL
3426,hyderabad,SIVA SINDU HIGH SCHOOL
3427,hyderabad,SIVA SIVANI TALENT SCHOOL
3428,hyderabad,SIVA VIDYANIKETAN HIGH SCHOOL
3429,hyderabad,Skanda International School
3430,hyderabad,Slate The School
3431,hyderabad,Slate The School
3432,hyderabad,Slate The School
3433,hyderabad,Slate The School
3434,hyderabad,Slate The School
3435,hyderabad,SLATE THE SCHOOL
3436,hyderabad,SLATE THE SCHOOL
3437,hyderabad,Sloka International School
3438,hyderabad,Sloka
3439,hyderabad,Sloka School
3440,hyderabad,Small Wonders International PlaySchool/Daycare
3441,hyderabad,Smart Kennedy School
3442,hyderabad,Smart Kennedy School
3443,hyderabad,Smart Pearls Pre School
3444,hyderabad,SMP Model High School
3445,hyderabad,Solitaire Global School
3446,hyderabad,Solitaire Global Schools
3447,hyderabad,SPARK HIGH SCHOOL
3448,hyderabad,Sparkles Kinder Kastle
3449,hyderabad,Sparkling Stars School
3450,hyderabad,Sparsh Special School
3451,hyderabad,Sparsh Special School
3452,hyderabad,Sparsh Special School - Kukatpally
3453,hyderabad,Sparsh Special School
3454,hyderabad,Sparsh Special School
3455,hyderabad,SPRING DALE HIGH SCHOOL
3456,hyderabad,SPRING DALES HIGH SCHOOL
3457,hyderabad,Springdale Academy De International
3458,hyderabad,Springdale Academy De International
3459,hyderabad,Springdale Academy De International
3460,hyderabad,Springdale Academy De International
3461,hyderabad,SPRINGFIELDS KIDS
3462,hyderabad,SPRINGFIELDS SCHOOL
3463,hyderabad,SPRINGFIELDS SCHOOL
3464,hyderabad,SPRINGFIELDS SCHOOL
3465,hyderabad,SPRINGFIELDS SCHOOL
3466,hyderabad,"Sproutz School, Primary School & Daycare"
3467,hyderabad,SPS High School
3468,hyderabad,SPS HIGH SCHOOL
3469,hyderabad,Sputhnicka school
3470,hyderabad,SR Digi School
3471,hyderabad,SR DIGI SCHOOL
3472,hyderabad,SR DIGI SCHOOL
3473,hyderabad,SR Digi School
3474,hyderabad,SR DIGI SCHOOL
3475,hyderabad,SR DIGI SCHOOL
3476,hyderabad,SR DIGI SCHOOL
3477,hyderabad,SR DIGI SCHOOL
3478,hyderabad,SR Digi School
3479,hyderabad,SR DIGI SCHOOL
3480,hyderabad,SR DIGI SCHOOL
3481,hyderabad,SR DIGI SCHOOL
3482,hyderabad,SR DIGI SCHOOL
3483,hyderabad,SR DIGI SCHOOL
3484,hyderabad,SR DIGI SCHOOL
3485,hyderabad,SR DIGI SCHOOL
3486,hyderabad,SR DIGI SCHOOL
3487,hyderabad,SR DIGI SCHOOL
3488,hyderabad,SR DIGI SCHOOL
3489,hyderabad,SR DIGI SCHOOL
3490,hyderabad,SR DIGI SCHOOL
3491,hyderabad,SR DIGI SCHOOL
3492,hyderabad,SR DIGI SCHOOL
3493,hyderabad,SR DIGI SCHOOL
3494,hyderabad,SR DIGI SCHOOL
3495,hyderabad,SR DIGI SCHOOL
3496,hyderabad,SR DIGI SCHOOL
3497,hyderabad,SR DIGI SCHOOL
3498,hyderabad,SR DIGI SCHOOL
3499,hyderabad,SR DIGI SCHOOL
3500,hyderabad,SR digi School
3501,hyderabad,SR DIGI SCHOOL
3502,hyderabad,SR DIGI SCHOOL
3503,hyderabad,Sree Aditya high school
3504,hyderabad,Sree Ashvattha Public School
3505,hyderabad,Sree Ashvattha Public School
3506,hyderabad,Sree Balaji High School
3507,hyderabad,Sree N.V.S Innovative School
3508,hyderabad,Sree Rajdhani international
3509,hyderabad,Sree Ramanujan High school
3510,hyderabad,Sree Vidya Peeth
3511,hyderabad,Sreenidhi Global Schoo
3512,hyderabad,Sreenidhi Global School
3513,hyderabad,Sreenidhi Global School
3514,hyderabad,Sreenidhi Global School
3515,hyderabad,Sreenidhi Global School
3516,hyderabad,Sreenidhi Global School
3517,hyderabad,Sreenidhi Global School
3518,hyderabad,Sreenidhi Global School
3519,hyderabad,Sreenidhi Global School
3520,hyderabad,Sreenidhi Global School
3521,hyderabad,Sreenidhi Global School
3522,hyderabad,Sreenidhi Global School
3523,hyderabad,Sreenidhi Global School
3524,hyderabad,Sreenidhi High School
3525,hyderabad,Sreenidhi IIT & Olympiad School
3526,hyderabad,Sreenidhi International School
3527,hyderabad,Sreenidhi School of Excellence
3528,hyderabad,Sreenidhi Viswabharati School
3529,hyderabad,Sri Aurobindo International School
3530,hyderabad,Sri Aurobindo International School
3531,hyderabad,Sri Aurobindo Montessori School
3532,hyderabad,Sri Aurobindo School
3533,hyderabad,SRI AUROMIRA INTERNATIONAL SCHOOL
3534,hyderabad,SRI BALA LITTLE FLOWER MODEL HIGH SCHOOL
3535,hyderabad,SRI CHAITANYA HIGH SCHOOL
3536,hyderabad,SRI CHAITANYA HIGH SCHOOL
3537,hyderabad,Sri Chaitanya Olympiad School
3538,hyderabad,Sri Chaitanya School
3539,hyderabad,Sri Chaitanya School
3540,hyderabad,Sri Chaitanya School
3541,hyderabad,Sri Chaitanya School
3542,hyderabad,Sri Chaitanya school
3543,hyderabad,Sri Chaitanya School
3544,hyderabad,Sri Chaitanya school
3545,hyderabad,Sri Chaitanya School
3546,hyderabad,Sri Chaitanya School
3547,hyderabad,Sri Chaitanya school
3548,hyderabad,Sri Chaitanya school
3549,hyderabad,Sri Chaitanya School( Boys)
3550,hyderabad,Sri Chaitanya School
3551,hyderabad,Sri Chaitanya school
3552,hyderabad,"Sri Chaitanya school, Dhola ri Dhani"
3553,hyderabad,Sri Chaitanya School
3554,hyderabad,Sri Chaitanya School
3555,hyderabad,Sri Chaitanya School
3556,hyderabad,Sri Chaitanya school
3557,hyderabad,Sri Chaitanya School
3558,hyderabad,Sri Chaitanya school
3559,hyderabad,Sri Chaitanya school
3560,hyderabad,Sri Chaitanya School
3561,hyderabad,Sri Chaitanya School
3562,hyderabad,Sri Chaitanya School
3563,hyderabad,Sri Chaitanya School
3564,hyderabad,Sri Chaitanya School
3565,hyderabad,Sri Chaitanya School
3566,hyderabad,Sri Chaitanya School
3567,hyderabad,Sri Chaitanya School
3568,hyderabad,Sri Chaitanya School
3569,hyderabad,Sri Chaitanya School
3570,hyderabad,Sri Chaitanya School
3571,hyderabad,Sri Chaitanya School
3572,hyderabad,Sri Chaitanya School
3573,hyderabad,Sri Chaitanya School
3574,hyderabad,Sri Chaitanya School
3575,hyderabad,Sri Chaitanya school
3576,hyderabad,Sri Chaitanya School
3577,hyderabad,Sri Chaitanya School
3578,hyderabad,Sri Chaitanya School
3579,hyderabad,Sri Chaitanya School
3580,hyderabad,Sri Chaitanya School
3581,hyderabad,Sri Chaitanya School
3582,hyderabad,Sri Chaitanya School
3583,hyderabad,Sri Chaitanya School
3584,hyderabad,Sri Chaitanya school
3585,hyderabad,Sri Chaitanya School
3586,hyderabad,Sri Chaitanya School
3587,hyderabad,Sri Chaitanya School
3588,hyderabad,Sri Chaitanya School
3589,hyderabad,Sri Chaitanya School
3590,hyderabad,Sri Chaitanya School
3591,hyderabad,Sri Chaitanya School
3592,hyderabad,Sri Chaitanya School
3593,hyderabad,Sri Chaitanya School
3594,hyderabad,Sri Chaitanya School
3595,hyderabad,Sri Chaitanya School(Boys)
3596,hyderabad,Sri Chaitanya school(Girls)
3597,hyderabad,Sri Chaitanya Star Kids Premium School
3598,hyderabad,Sri Chaitanya Techno School
3599,hyderabad,Sri Chaitanya Techno School
3600,hyderabad,SRI CHAITANYA TECHNO SCHOOL
3601,hyderabad,SRI CHAKRI VIDYA NIKETAN SCHOOL
3602,hyderabad,Sri Dwarakamai Model SCHOOL
3603,hyderabad,Sri Gayatri e Techno School
3604,hyderabad,Sri Gayatri e-Techno School
3605,hyderabad,Sri Gayatri e Techno School
3606,hyderabad,SRI GAYATRI E - TECHNO SCHOOL
3607,hyderabad,Sri Gayatri e-Techno School
3608,hyderabad,Sri Gayatri E Techno Schools
3609,hyderabad,Sri Gayatri e Techno Schools
3610,hyderabad,Sri Gayatri e Techno Schools
3611,hyderabad,Sri Gurudatta High School
3612,hyderabad,Sri Krishnaveni Talent School
3613,hyderabad,Sri Mahathi Vidyaapeeth
3614,hyderabad,Sri Maheshwari Vidyalaya
3615,hyderabad,Sri Medhavi Junior College
3616,hyderabad,Sri Nalanda Grammar High School
3617,hyderabad,SRI POOJITHA SCHOOL
3618,hyderabad,Sri Sai Grammar School
